ot_id,employee_id,ot_date,hours_worked,approved_by
4081,32510,09-02-2025,5.9,admin2
4082,33486,01-11-2023,3.1,admin1
4083,33197,08-09-2023,2.8,lead_hr
4084,32606,12-03-2025,5.3,lead_hr
4085,31384,17-12-2023,5.2,manager_hr
4086,31444,19-04-2025,2.9,lead_hr
4087,33199,27-10-2024,1.5,admin2
4088,30590,11-11-2024,4.3,admin1
4089,30937,08-06-2025,3.1,manager_hr
4090,32741,26-05-2025,4.8,manager_hr
4091,31717,12-05-2025,3.1,manager_hr
4092,33005,07-06-2024,4.6,lead_hr
4093,30399,03-02-2023,1.3,admin1
4094,33928,12-07-2023,3.2,admin2
4095,31289,26-05-2024,1.8,manager_hr
4096,32519,20-09-2023,3.6,admin2
4097,30932,09-09-2023,4.4,admin1
4098,30792,26-12-2023,3.3,manager_hr
4099,32992,20-12-2024,4.2,manager_hr
4100,33955,27-07-2024,5.2,manager_hr
4101,32125,21-04-2025,4.1,lead_hr
4102,31913,09-04-2025,6,hr_user
4103,30872,06-03-2024,3.2,hr_user
4104,32094,17-07-2024,5,hr_user
4105,30136,05-04-2025,2,manager_hr
4106,33481,29-04-2025,4.6,admin1
4107,32263,24-03-2025,1.1,hr_user
4108,33062,24-07-2023,2.8,hr_user
4109,30589,23-03-2025,5.5,admin2
4110,33491,25-05-2023,3.2,admin1
4111,33680,16-01-2025,3.1,hr_user
4112,30459,08-03-2024,3.6,admin1
4113,32505,03-06-2023,1.7,lead_hr
4114,30428,25-01-2024,1.5,hr_user
4115,33017,06-07-2024,1.7,manager_hr
4116,31923,09-08-2024,4,lead_hr
4117,30836,22-03-2023,4,manager_hr
4118,33747,08-06-2025,5.7,admin1
4119,31950,29-05-2024,2.7,admin2
4120,31572,30-08-2023,3.7,admin2
4121,30460,19-07-2023,3.9,lead_hr
4122,32206,01-05-2024,4.9,lead_hr
4123,33650,28-06-2024,3.3,manager_hr
4124,30715,08-05-2024,2.2,lead_hr
4125,33042,13-09-2023,3.7,admin2
4126,33381,15-09-2024,2.7,manager_hr
4127,32545,08-08-2023,1.1,hr_user
4128,30414,22-03-2023,4.3,lead_hr
4129,33633,16-12-2023,4,lead_hr
4130,31331,01-02-2024,3.6,manager_hr
4131,30200,28-06-2024,1.5,admin1
4132,33740,30-10-2024,4.2,admin2
4133,31014,13-05-2023,3,admin2
4134,32782,18-01-2025,1.8,hr_user
4135,33920,17-10-2023,1.1,manager_hr
4136,31615,23-04-2025,2.6,admin2
4137,30312,05-11-2024,4.1,admin1
4138,32333,03-05-2023,2.3,hr_user
4139,30353,23-12-2024,1.4,admin2
4140,33501,08-11-2023,5.2,lead_hr
4141,32594,15-11-2024,1.5,hr_user
4142,33231,31-08-2024,1.6,admin1
4143,31689,16-07-2023,2.6,manager_hr
4144,32832,27-11-2023,3.8,admin1
4145,30556,10-05-2024,4.2,admin1
4146,30149,27-07-2024,5,admin2
4147,33565,04-07-2024,3.6,lead_hr
4148,32261,31-08-2024,2.6,lead_hr
4149,31218,15-10-2023,3.9,admin2
4150,33662,02-03-2024,2.1,manager_hr
4151,33540,17-08-2023,4.9,admin1
4152,32591,18-03-2023,3.2,manager_hr
4153,31162,18-05-2025,2.1,admin2
4154,31042,28-10-2023,1.7,manager_hr
4155,32059,11-03-2023,2.3,lead_hr
4156,31057,30-08-2024,1.8,lead_hr
4157,33224,15-01-2024,1.4,lead_hr
4158,30017,09-05-2024,1.9,admin2
4159,32155,16-04-2025,4.2,lead_hr
4160,30595,23-08-2024,3.9,admin2
4161,31726,01-11-2024,2,lead_hr
4162,33436,01-05-2025,2,admin2
4163,33513,23-02-2023,5.3,admin2
4164,32980,09-07-2024,5.5,manager_hr
4165,32841,18-05-2024,3.1,admin1
4166,30084,24-05-2023,3.1,admin2
4167,30913,04-02-2024,4.3,admin1
4168,33802,15-09-2024,1.8,hr_user
4169,33257,28-01-2023,4.5,admin2
4170,30816,08-09-2023,1.8,lead_hr
4171,31085,02-03-2023,1.7,admin1
4172,30723,03-06-2023,4.4,hr_user
4173,30054,16-06-2024,4.6,admin2
4174,30954,07-07-2024,1.1,manager_hr
4175,31880,01-06-2024,5.4,admin1
4176,30295,18-01-2023,3.9,admin1
4177,30959,10-08-2024,1.3,lead_hr
4178,32406,07-08-2024,4.8,manager_hr
4179,31791,09-05-2025,2.6,lead_hr
4180,30400,19-03-2024,3.4,hr_user
4181,32387,29-12-2024,3.7,admin1
4182,30088,16-02-2025,3.4,admin2
4183,32486,16-07-2024,5.1,admin2
4184,31805,25-12-2023,5.8,admin1
4185,32206,23-06-2023,3.3,admin1
4186,32092,11-11-2023,5.4,lead_hr
4187,31243,05-01-2025,2.4,manager_hr
4188,33268,02-07-2024,2.7,admin2
4189,33845,17-06-2024,5.8,admin1
4190,33177,20-05-2023,5.3,admin2
4191,31118,25-08-2024,1.1,admin2
4192,30186,02-03-2024,5.6,manager_hr
4193,32710,19-09-2023,5,admin1
4194,31464,22-02-2025,6,hr_user
4195,30890,17-11-2023,1.3,lead_hr
4196,31605,09-01-2025,2.4,hr_user
4197,30372,29-01-2025,1.7,admin1
4198,31792,25-03-2025,4.9,admin1
4199,32855,04-07-2024,5.2,hr_user
4200,32483,01-02-2023,1.5,manager_hr
4201,31554,13-02-2023,4.1,manager_hr
